Номер;Рецепт
1340;варенье взбить с охлождённым молоком и сливками до пены сверху посыпать натёртым на тёрке шоколадом 
1341;всё поместить в заварной чайничек  залить  л кипятка и дать настояться не менее  чем  мин  я ещё накрываю полотенечком 
1342;вскипятить  литр воды и залить чай  дать настояться   мин персики помыть и нарезать дольками  положить в кувшин добавить сок лимона и залить все чаем  без чаинок  добавить сахар перемешать пить горячим или охлажденным 
1343;молоко взбить с бананом  добавить сахарной пудры кокосовой стружки влить желток и продолжать взбивать вылить в бокал сверху влить взбитый белок украсить кокосовой и шоколадной стружкой    
1344;история сбитня уходит в глубину веков  его славяне делали ещё в   веках сейчас же сбитень незаслуженно забыт  а ведь он таит в себе столько пользы и удовольствия особенно хорошо он помогает зимою согреться после мороза  когда наигравшись в снежки и накатавшись с горок  детвора бежит по домам но под рождество и взрослые не уступают детям  а потому готовьте этого целебного напитка побольше он спасёт от простуды  согреет замёрзшего путника  снимет стресс и укрепит здоровье   не перечесть достоинств этого напитка  а посему не будем рассуждать  а просто сделаем его и насладимся воду вскипятим в ковшике  или ещё в чем то   вывалим туда мёд  немного перемешаем и высыпаем пряности и изюм когда снова закипит  убавим нагрев  чтобы почти не кипело  и через полторы две минуты готово разольём по кружкам и удивим родных и близких 
1345;все ингредиенты поместить в чашку или другую емкостьвзбивать миксером на большой скоростиразлить в  чашечки или стаканыприятного аппетита 
1346;кипятим сливки  сахар и какао  даем остыть  в это время взбиваем  до бела   желтка и   стакана сахара  когда первое остынит  вводим второе и хорошо перемешиваем  добавляем ромовую эссенцию  добавляем спирт или водку  даем настоятся на здоровье 
1347;вино вскипятить вместе с сахаром кусочками лимонной корки гвоздикой корицой и ванилином затем охладить процедить и разбавить с ромом или коньяком 
1348;коктейль пина  колада все ингредиенты   перемешать в блендере    секунд  вылить в бокал и по желанию украсить долькой ананаса коктейль  харикен все компоненты смешать в шейкере  вылить в бокал и по желанию украсить долькой ананаса коктейль куба либре положить в бокал лед  залить ромом  добавить колу и выжать в бокал лайм или лимон  перемешать  чтобы умерить кислоту  в коктейль можно добавить сахарную пудру коктейль  красно  коричневая чума заполнить бокал на третъ льдом  смешать ром и гренадин и вылить на лед положить еще столько же льда  залить смесью кокосового сиропа с ананасовым соком и пить через трубочку пунш с ромом апельсин и лимон порезать на дольки и помять в бокале  сверху капнуть немного гренадина  все тщательно размешать со льдом и ромом и залить фантой или спрайтом  можно добавить другие фрукты 
1349;рюмку  фужер  что угодно стеклянное        охладить в морозильнике в течении  часа налить в сосуд кампари влить сок апельсина положить лед наслаждаться небольшими глотками  явно не для мужчин           
1350;апельсины аккуратно очистить выжать сок кожуру нарезать соломкой и бланшировать меняя воду   раза чтоб ушла горечь  процедить апельсиновый сок воду сахар и корицу кипятить до легкого загустения добавить дольки яблок и бланшировать мин  все сухофрукты апельсиновая кожура довести до кипения выключить плиту и дать настояться 
1351;сначала нужно приготовить сахарный сироп  налейте в кастрюльку воду и доведите до кипения  потом сделайте маленький огонь и медленно всыпайте сахар  помешивая  варите его до тех пор  пока вам не станет страшно  что он подгорит  по мере варки сироп становится густым   в результате выкипания у вас останется около  мл сиропанужно приготовить цедру  для этого помойте апельсины  с них нужно тоненьким слоем острым ножом срезать кожицу  как с картошки  так  чтобы белая оболочка не попала на срезаемую корочку  в результате у вас получится тарелка с ярко оранжевыми с обеих сторон корочками  эти корочки нужно быстро посечь ножом  чтобы эфирные масла не улетучились снимите сироп с огня  всыпьте в него порезанные корочки и коричную палочку ки   апельсины нужно разрезать пополам по экватору и хорошенько выдавить сок по очереди из каждой половинки  только теперь влейте водку и тщательно размешайте при помощи воронки разлейте смесь по бутылкам  в каждой бутылке должна оказаться коричная палочка и цедра пропорционально объёму бутылки  оставьте немного воздуха   см ниже горлышка  и плотно завинтите крышки  поставьте их в тёплое  но не жаркое  тёмное место  не на солнце   по истечении трёх суток нужно приготовить фильтр  для этого дно воронки нужно выстелить ватой  пропустите два раза смесь через фильтр  рекомендую не смешивать содержимое разных бутылок   из фильтра смесь должна вытекать очень тоненькой струйкой в посуду с небольшой площадью поверхности  чтобы спирт не улетучивался  отфильтрованную смесь снова закупорить и поставить в то же место ещё на недельку другую  чем дольше  тем лучше  но не увлекайтесь  поскольку момент истечения срока хранения нам неизвестен  
1352;из  х апельсинов оказывается можно приготовить  литра сока который не отличается на вкус от магазинного коробочного сока   апельсины помыть и снять цедруцедру пропустить чере мясорубку апельсины мелко нарезатьвсё соединить и залить пол литром кипячёной  остывшей водойнакрыть и поставить в прохладное место на суткипотом всё это превратить в кашицу блендером или комбайномпрокипятить минут  и остудитьдобавить лимонную кислоту и оставшуюся кипячёную остывшую воду   литрапо вкусу добавить сахарпроцедить и всё    сок готов   приятного вам питья   
1353;в стакан со льдом налить сок лимона у меня лайм   затем  минеральную воду  добавить соль и быстро все перемешать  напиток готов  приятного аппетита 
1354;варится кофе в него добавляется шепотка корицы в чашках готовится смесь чайной ложки мёда и немного лимонного сокаготовый кофе немного остужается  налить сверху на смесь приятного кофепития   
1355;варится кофев это время на водяной бане растапливается шоколад  кто не хочет заморачиваться с баней может сделать так в кастрюлю выкладываются кусочки шоколада и добавляется вода вода постепенно вытопится и получится чудесный шоколад но постоянно помешивайте иначе пригорит   в чашки наливается примерно на треть шоколад и сверху по стенке наливается кофе приятного кофепития  
1356;в турку наливается вода ставится на плитув турку добавляется кофе на двоих две чайные ложки немного с верхом кто любит покрепче добавляет больше потом добавляется полпакетика ванильного сахара кто не люит ваниль может добавить кусочек тростникового сверху кладется шепотка имбиря и немножко корицы в процессе варки кофе нужно периодически помешивать приятного кофепития
1357;в воскресенье  поддавшись на уговоры детей  мы пошли в мегу они захотели пойти в кино  а я подумала  что удачно пройдусь за подарками  отправив их смотреть фильм  я прошлась по нескольким магазинам и вконец облдев от множества народа  зашла в шоколадницу  чтобы скоротать время заказала чай из шиповника с ванилью  это было что то   придя домой  я достала шиповник  который мой муж буквально накануне собрал на даче  всыпала  большие горсти в л термос и добавила   разрезанного стручка ванили с утра  когда все настоялось  попробовала это было не просто вкусно  это было просто наслаждение не добавляя ни грамма сахара  я получила напиток  в котором мало того  что много витаминов  так еще и сладость ванили и кислинка шиповника попробуйте 
1358;чай с сахаром развести в  мл молока взбить добавить оставшееся молоко и хорошо взбить в блендере сразу разлить по стаканам и выпить 
1359;всё очень просто  смешиваем все продукты в блендере до размельчения   приятного аппетита    
1360;смешать водку с соком маракуйи  добавить сахар и ванилин  всё это налить в обыкновенную пластиковую бутылку и поместить её в холодильник  на двое суток  не забывая время от времени взбалтывать по истечении двух суток добавить сливки 
1361;яйца взбить с сахаром в пышную пену  добавить корицу  гвоздику молоко довести до кипения влить в него сироп непрерывно мешая  тонкой струйкой влить в яичную смесь разлить по бокалам  украсить тертым шоколадом для взрослых можно добавить  гр  конъяка или ликера 
1362;отделить яичный желток от белкажелток взбить с  чайными ложками сахара в густую белую пену  можно добавить ванилин   взбивать до тех пор  пока пена не начнет  дышать   пена поднимается пузырьками и лопается   это не трудно советую взять длинную ложку для коктейлей   удобно сварить кофе  возможны разные способы  в турке  в кофе пресс  можно даже взять растворимый  если кто то его любит    я люблю экспрессо кофе налить в чашечку  не до краев  и на него сверху выложить пену сверху можно украсить корицей 
1363;посмотрела я по поиску наши напитки и стыдно мне стало   и что же мы пьём  в основном что то алкогольное или кофесодержащее    нехорошо  а где забота о детишках  небосъ эту гадость  каку бяку  колу пьют да травятся  а  я предлагаю очень вкусный напиток  который имеет ряд достоинств    вкусно    полезно  особенно для иммунной системы  да ещё в зимнее время в самый раз    для приготовления не требуется особого умения или много времени    другие достоинства ищите сами  а  мы не пьём ничего покупного  в минеральную водичку добавляем этот сиропчик   эх  вкусно о о  а о пользе и говорить не будем   очевидно летом свежие ягоды  сейчас замороженные  подбираю поразнообразнее  облепиху  чёрную смородину  ежевику  клюкву и т д   засыпаю  не разморораживая  в стеклянную банку и пересыпаю сахаром  допустим  см слой ягод и  см слой сахара  и так  пока всё не израсходую    сразу говорю  что с мёдом не получается  бродит даю настояться  пока сахар не растворится и ягода не пустит сок процедить и отжать  полученный сироп хранить в холодильнике ягоды не выбрасывайте  их можно использовать как начинку для пирогов или сварить варенье  также хорошо хранятся в холодильнике   можно добавлять в готовые блюда   в минеральную водичку добавлять сироп по вкусу  несколько столовых ложек  
1364;сегодня вечером этот вкуснючий напиток приготовил мне  любимый даже не ожидала  что получится так вкусно  хотелось добавки  но на ночь пить много кофе не очень хорошо выпытала рецептик и делюсь с вами    кафе завариваем  как обычно  у меня был растворимый  кидаем корицу и перемешиваем в конце ликер перемешать и наслаждаться приятного    
1365;этот рецепт появился здесь только из за фотографии нарочно не придумаешь   у кофе открылся глаз главное уметь его перемешивать 
1366;а рецепт прост и оригинален  я впервые его попробовала в питере  в свадебном путешествии   ой  давно это было  в совке     мой муж служил в питере и около него  и осталось у него много друзей оттуда  никак не найду их в одноклассниках    так вот пригласили они нас   а мы и поехали  у одного жили в лахте  а другой был моряк  привозил своей девочке джинсовые костюмы из за железного занавесу  она должна была всегда идти немного впереди всех  чтоб можно было этой роскошью полюбоваться   а также пластинки ансамбля  битлз   все выпадали в осадок    жил в коммуналке  но центре питера   вот он нас и угостил этим кофе  да уж  мысли были всякие   что да как  а оказалось очень даже и ничего с очень оригинальным вкусом  вот и балуемся время от времени и всё чаще после того  как  рижский бальзам  закончился  эх ма  жизнь мой жестянка    в совковое время кофе готовили в кофейнях изысканно  в турочки шёл свежемолотый кофе  заливали холодной водой  доводили на поддонах с горячим песком до шапки пены  добавляли пару капель холодной воды  чтоб пену осадить и снова на песок  и снова пенка   сразу же в чашку  да с гущей    эх ма  вот дела то были  аж самой не верится   вот  а мы будем готовить по буржуински  дело в том  что у меня плита с церановой  или как оно по русски   поверхностью  и это очень дорого  когда здоровая горелка греет кухню  а на ней ютится крохотная турка    экономлю  по буржуински   значит используем все удобства и достижения цивилизации и упрощаем и ускоряем процесс до невозможности мелем кофе  если уже молот   так тому и быть  берём молотый кипятим воду и даём ей слегка остыть   кипяток убивает аромат в кофейник  бодум  кладём порошок кофе  среднего помола    мерные ложки  кто как любит   заливаем горячей водой  накрываем и ждём  пока заварится   около  мин  когда кофе заварился  фильтр опускается легко  лишь с лёгким нажимом тем часом не телик зырим  а готовим чеснок   зубочек с любовью к себе очистить и  тут два варианта    или сделать насечки на чесноке со всех сторон  чтоб сок пустил  или широкой стороной ножа слегка его придавливаем  но не раздавливаем  нам главное одно  чтоб сок пустил   кофе фильтруем  наливаем в чашку  кладём чеснок   и пьём кофе  этот кофе пьём без сливок или молока  насчёт сахара ничего сказать не могу  так как я пью вообще всё без сахара  а вкус описывать не буду   попробуйте 
1367;кофе  коричневый сахар  корицу положить в турку залить   чашечками холодной воды турку поставить на небольшой огонь и ждать пока не поднимится пенка  при этом кофе не должен кипеть как поднимится пенка  снимаем турку с огня и даем кофе  отдохнуть  около  минуты затем опять ставим на огонь и держим пока не поднимится пенка в общей сложности пенка на кофе должна подняться  раза пока кофе  отдыхает  взбиваем желток с сахаром и ванильным сахаром желтковую смесь разливаем по чашечкам затем очень аккуратно  по лезвию ножа  или хотя бы по краю чашечки  вливаем кофе все  наслаждайтесь приятного кофепития    
1368;полезный завтрак для тех  кто любит и пожевать  у меня кухонный комбайн  поэтому получилось быстро сначала я измельчила  можно и потереть на терку  яблоко и положила его в кружку потом вскипятила молоко  я простужена  поэтому холодное мне нельзя  в блендер кинула мороженое  молоко и мед хорошенько взбила это дело и налила в яблоки получился теплый   вкусный и полезный завтрак 
1369;в стакан налить лимонный сок  потом кофейный ликеросторожно по ножу добавить на последний шар мороженое
1370;на  и литровую бутыль понадобится  кг винограда    и литровая кастрюля  сахар примерно  кг и вода  ещё нужна тонкая резиновая перчатка  её надо вымыть с двух сторон от талька и проколоть дырочку или две иголкой   сначала готовим закваску из диких дрожжей   для этого берём  стакан смородины   стакан малины  не мыть  или большую кисть немытого винограда  ягоды истолочь с  стаканом сахара и оставить при комнатной температуре  чтобы они забродили  дня на    остальной виноград вымыть  поскольку он не со своего огорода  а покупной   дать обсохнуть  отделить от веточек  поместить в большую кастрюлю и тщательно истолочь или раздавить руками  влить закваску диких дрожжей  накрыть крышкой и оставить для брожения на  дня  периодически утром и вечером надо перемешивать массу деревянной ложкой  по истечении этого срока массу откидывают на дуршлаг  чтобы стек весь сок и хорошо отжимают через марлю   полученный сок выливают в бутыль  добавляют  л воды комнатной температуры  с разведенным в ней кг сахара  на бутыль надевают перчатку с проколотой дырочкой   плотно обвязать вокруг горлышка резинкой или шнурком  и ставят в тёмное место с       можно использовать водяной затвор  но мне с перчаткой проще  так привыкла  на качество вина это не влияет    через   дня брожение заметно ослабевает   перчатка сдувается и заваливается набок   в это время вносят вторую порцию сахара  кг  разведённую в  х л воды  примерно через   дней вносят последнюю порцию  г сахара  разведённого в небольшом количестве отлитого вина   теперь  когда брожение идет вяло  бутыль вносят в помещение с       важно  чтобы при каждом добавлении сахар весь перебродил  брожение прекращается на   сутки  пузырьки не выделяются  дрожжи опускаются на дно и вино в верхних слоях начинает светлеть   в это время его отделяют от дрожжей  сливают в чистую бутыль с помощью резиновой трубки и следят  чтобы в нее не попали дрожжи  перелитое вино ставят в прохладное место на   недели  за это время его сливают с осадка трубочкой каждую неделю  всего   раза  обычно через  дней после первого раза вино готово   когда вино готово и отделено от осадка  его по желанию подслащивают  сахар растворяют в небольшом количестве подогретого вина  затем получившийся сироп смешивают со всей партией вина   готовое вино разливают в сухие чистые бутылки  оставляя  см до пробки  закупоривают пробкой  заливают сургучом или растопленным воском и укладывают лёжа на хранение  можно пастеризовать бутылки  залив их чуть выше уровня вина при     такое вино лучше хранится и обладает более приятным вкусом и ароматом   с другими ягодами можно делать вино  руководствуясь таблицей  для виноградного вина в таблице соответствует строка крыжовник   остаётся добавить  что для вина подойдут винные и столовые сорта винограда 
1371;размять клюкву  я это делала в блендере   отжать сокотжимки залить   литрами воды и поставить варить минут на отвар процедитьположить сахар и вновь довести до кипениякрахмал развести холодной водой  влить тонкой струйкой  помешивая  чтобы не образовались комкивлить клюквенный сок и сразу выключитьсверху можно немножко посыпать сахарным песком  чтобы не образовалась пенкаприятного аппетита 
1372;в водку добавить цедру лимона сухой чай и на кончике ножа красный и черный молотый перец  настаивать  дня  затем процедить и употреблять как противопростудное средство 
1373;приготовление в стакане ёмкостью  мл  сначала кладём лёд  можно измельчённый  затем добавляем сахарный сироп джин ром текилу водку ликёр и затем уже сок лайма и лемона   после наливаем колу до краёв и украшаем долькой лимона наслаждаемся      
1374;вскипятить  стакан воды  снять с огня  залить кипятком  ую часть чайной ложки имбирного порошка  или   ломтика сушеного имбиря   размешать добавить дольку лимона и мед пить до или после еды небольшими глотками чай полезен абсолютно для всех он усиливает пищеварительный огонь  нейтрализует скопившиеся в нашем желудке токсины и помогает лучше усваивать пищу 
1375;сливки смешать с сахарной пудрой и ванильным сахаром аккуратно перемешать ложкой так чтобы пудра растворилась желтки взбить с кофе добавить водку и взбить соединить сливки с кофейной массой размешать ложкой затем на самой маленькой скорости взбить ликер до нужной густоты примерно несколько секунд  если получилась очень густая масса то можно разбавить молоком приятного вечера   
1376;в кофейнике смешать кофе  какао  корицу и сахар залить горячей водой и довести до кипения в приготовленный напиток добавить кофейный ликёр 
1377;классика положить лед в стакан налить ром сверху долить  выжать в коктейль сок  четверти лайма  ю четверть бросить в коктель сделать еще    и еще    еще    еще     еще      еще    вариант имбирь    гр потереть на терке   выжать сок и смешать с  гр хорошего светлого пива в высокий стакан положить лед налить темного рома залить пивно имбирной смесью выжать сок из   лимон бросить в коктейль   половину дольки лимона продолжать делать  пока не кончится запас рома или терперния      
1378;вот моя технология приготовления вина  ни разу меня не подвела  всегда получался хороший результат  вино нежное  ароматное и вкусное вчера сделала последнюю операцию в длительном процессе приготовления вина  я весь месяц фотографировала все этапы его приготовления и теперь расскажу подробно для вас может кто то делает не так  я готова принять все советы  замечания  много читала о виноделии и делаю вино  как душа запоет  конечно же применяя все правила виноделия   виноград мыть для вина нельзя  на его поверхности находятся винные дрожжи  оборвите ягодки  в эмалированную посуду  старась что бы не попадали недозревшие ягодки   руками сжимайте давите все ягодки   что бы практически все были лопнувшими  добавьте к суслу сахар  из расчета гр сахара на  литр сусла   накройте крышкой и поставьте в теплое место для браживания на пять дней  каждое утро перемешивайте сусло  через пять дней  виноград поднимется вверх  отдав вам  весь свой сок   аккуратно сцедите через трубочку в стеклянный сосуд сок  к полученому соку надо добавить сахар из расчета около гр  на  литр  сока  с учетом того  что вы уже положили в сусло   оговорю сразу  мы самый северный регион произростания винограда и у нас виноград не набирает нужное количество сахара  поэтому мы добавляем сахар  вот тут то и нужна ваша душа  что бы понять  ощутить  какое количество  сахара добавить  что бы вино вам доставило наслаждение чем больше сахара  тем крепче вино   предварительно сахар растворите в небольшом количестве сока и влейте в сосуд  в котором будет бродить вино  наполните соком баллон не до самого верха  оставьте место для брожения  главное правило при изготолении вина  не допустить попадания воздуха в сосуд с будущим вином   для этого надо поставить водяной затвор  у меня специальная крышка  продаются в магазинах   закрываете этой крышкой  наливаете немного воды в нее и оставляете вино на  день для сбражиания  температура воздуха в помещении гр  оптимальна для вина   через  день  также аккуратно  через трубочку разлейте вино в бутылки  в которых вы будете хранить вино укупорьте и осталась последняя операция  осветление вина   я нашла для себя самый подходящий и простой способ  нагреваю вино до гр и резко охлаждаю  мне в этом всегда помогает природа когда я разливаю готовое вино  начинаются первые морозики  вот и выставляю нагретое вино на улицу  как оно достаточно охладилось  опускаю горлышком в воск или парафин и оставляю в темном прохладном месте на хранение   полностью вино дозревает через  дней чем больше оно стоит  тем лучше его вкус вот моя технология приготовления вина  ни разу меня не подвела  всегда получался хороший результат вино нежное  ароматное и вкусное 
1379;из апельсина выжать сок банан  апельсиновый и грейпфрутовый сок взбить в блендере коктейль разлить в узкие высокие бокалы  сверху положить шарик мороженого мне нравиться пить такой коктейль  когда мороженое немного подтает 
1380;водку  ликер и соки перемешать со льдом в стакане для смешивания  отфильтровать в коктейльный бокал оформить долькой лимона 
1381;вскипятить в эмалированной посуде воду  охладить ее до с  влить сок одного лимона  добавить меда  сахара  дрождей  накрыть марлей и дать настояться в течение  ч  затем разлить в бутылки  добавить в каждую     изюминок  укупорить и поставить в холодильник  через  дней квас готов 
1382;вариант    для кисловатых сортов кофе на каждые   гр  чистой  нехлорированной  водыкладется  ч  ложка кофе мелкого помола  кофе добавляется в чуть теплую воду  смесь нагревается на умеренном огне  в самом начале образования пенки добавляется  ч  ложка  на каждые  гр  воды полусладкого шампанского  из которого уже улетучился газ  кофе снимается с огня  когда кофейная пена станет массивной вариант    для горьковатых сортов кофе на каждые   гр  чистой  нехлорированной  воды кладется  ч  ложка кофе мелкого помола  первая ложка перед взятием кофе окунается в слабую ванильную воду  смесь нагревается на умеренном огне  в самом начале образования пенки добавляется  ч  ложка  на каждые  гр  воды  полусухого шампанского  из которого уже улетучился газ  кофе снимается с огня когда кофейная пена станет массивной 
1383;вариантов приготовления кофе на сайте предложено не мало  и с коньяком и с мороженным и с прочими и прочими премудростями я хочу предложить рецепт который  использую уже много лет  только вот случая выставить как то не было сам напиток  тесть кофе можно приготовить любым каждому любимым или же доступным способом  не исключение кофе машина  даже не исключаю растворимый кофе  не пробовалвся изюминка состоит в добавке  в ложку высыпаем немного коричневого сахара  заливаем все коньяком и   поджигаем коньяк  когда спирт выгорит выливает ароматнейшую смесь в кофе  размешиваем и наслаждаемся невероятно приятным и душисто  обжигающим напитком изюминка в выгоревшем спирте  его нет  а аромат коньяка и нежный привкус коричневого сахара в кофе есть
1384;горячий кофе небольшая чашечка   чуточку коньяка и столовая ложка мороженого   сахар  по вкусу и при необходимости  это сочетание бодрости и наслаждения 
1385;заваривается кофе самым обычным способом  в смысле доводится до кипения  но не кипятится  а потом на турку  джезву  объемом примерно   литра добавляется один малюсенький зубок чеснока  разрезанный на несколько частей и обязательно чайная ложка меда  мед является связующим двух абсолютно разнородных вкусов   чеснока и кофе все это размешивается  а дальше либо ставится опять на огонь  доводится до кипения и настаивается   минуты либо можно на огонь и не ставить  тогда настоять минут  кофе готов 
1386;коктейль сорбет с водкой  алкогольные коктейли  ингредиенты на  порций лед мл водки цитрон  замороженной мл свежего лимонного сока  из  лимонов  г сахарной пудры яичный белокинструкции это настоящее лето в стакане  ретро коктейль  придуманный в х годах дворецким питера селлера  в оригинальном рецепте использовалась водка  настоенная на лимонных корочках в течение нескольких недель  но вы можете сэкономить время  используя готовую лимонную водку наполнить блендер льдом на    добавить оставшиеся ингредиенты и взбивать на большой скорости  минуты  пока не будет пышная пена  подавать сразу же  пока пена не исчезнет 
