Номер;Рецепт
1341;                                              приготовить кофе по турецки  но в кофейный порошок до того  как добавить воду  положить тончайший  прозрачный свежесрезанный лепесток чеснока  и водой залить не холодной  а почти кипятком   все остальное   так же     совет    лучше всего этот кофе получается с медом  чеснок связывает воедино вкус кофе и меда  создавая неповторимый букет  на втором месте   сахарная пудра  соответственно  на третьем   сахар                                            
1342;                                              приготовить кофе по турецки  подсластив по вкусу  взбить сливки в пышную пену  налить кофе в чашку через ситечко  добавить коньяк  апельсиновую цедру или эссенцию  размешать  сверху положить пышный ком прохладных взбитых сливок                                            
1343;                                              измельчить зернышки гвоздики  ее достаточно взять совсем немного  измельченной приправы нужно буквально на кончике ножа  так что хватит   зернышек      положить в чайник заварку  добавить гвоздику и заварить кипятком  дать настояться в течение  минут     пока заваривается чай  можно разделать ананас  половину его очистить и нарезать дольками    по прошествии  минут  размешать ложкой заваренный с гвоздикой чай  а затем перелить из чайника  процеживая в другой сосуд   жаропрочный  чтобы его можно было ставить на огонь  объем   не менее полутора литров   добавить апельсиновый  черничный  лимонный сок  нарезанный дольками ананас  можно добавить сахар по вкусу  поставить смесь на небольшой огонь и подогреть  не доводить до кипения                                            
1344;                                              в эмалированную посуду влить вино  наливку и довести до кипения  но не кипятить  в горячий глинтвейн положить пряности  лимоны  нарезанные тонкими ломтиками  и дать настояться  минут  готовый глинтвейн разлить по чашкам                                            
1345;                                              вино  сахар  гвоздику разогреть  не доводя до кипения  и процедить в стаканы  кружки апельсина нанизать на края стаканов                                            
1346;                                              смешать ирландский виски  ликер  калуа  и сахарный сироп  взбить сливки в пышную пену  сварить кофе и долить его в смесь виски  ликера и сиропа  положить сверху ком взбитых сливок      более простой вариант  кофе по ирландски    не  королевский   но тоже очень вкусный  для его приготовления нужно смешать  частей кофе с  частью виски  добавить сахар по вкусу  затем взбитые сливки  накладывая их ложкой поверх напитка  чтобы создать прохладный белый слой над горячим кофе  перед употреблением не перемешивать                                            
1347;                                              потереть шоколад на терке  измельчить ножом или купить готовые шоколадные хлопья   взбить сливки в пышную пену  сварить кофе нужной крепости  подсластить по вкусу  если есть кофеварка  эспрессо   которая уже сварила кофе  можно взбить молоко при помощи функции  капучино   а если эспрессо машины нет  то молоко нужно подогреть и взбивать в миксере около  минуты  налить кофе с молоком в высокие стаканы  положить сверху взбитые сливки и посыпать тертым шоколадом                                            
1348;                                              приготовить кофе и охладить его  в фужеры емкостью  мл положить мороженое  полить шоколадным сиропом      осторожно добавить охлажденный кофе  в каждый фужер положить по большой ложке с верхом взбитых сливок и посыпать леденцовой крошкой                                            
1349;                                              в миксере или шейкере смешать готовый крепкий кофе  лед  добавить сахар  взбивать  пока лед не превратится в крошку  а по цвету напитка будет казаться  что в нем есть молоко  подавать в высоких стаканах или бокалах                                            
1350;                                              заварить кипятком зеленый чай  как обычно  только добавить в него мяту  процедить и выпить горячим  желательно с медом                                            
1351;                                              смешать травы и заварить их кипятком из расчета  ч  л  на  стакан воды  настаивать   минут  процедить  пить можно не только в горячем  но и в холодном виде  добавив по желанию несколько кубиков льда   можно подсластить напиток медом                                            
1352;                                              плоды шиповника и боярышника измельчить  малину  по желанию  не обязательно  но можно   все компоненты смешать и заварить кипятком из расчета  ч  л  смеси на  стакан воды  настоять  минут  процедить и пить с медом                                            
1353;                                              сухие листья розы насыпать в термос и залить кипятком  настаивать   часов  подслащивать по вкусу медом                                             
1354;                                              взбить сливки с сахарной пудрой  приготовить эспрессо  возьмите чашки большего размера  чем принято для эспрессо   в каждую чашку добавить ликер и коньяк  сверху положить взбитые сливки и воткнуть палочку корицы                                            
1355;                                              эспрессо  шоколадный сироп  молоко и небольшое количество льда хорошо взбить миксером  чтобы напиток получился однородным и пенистым  разлить его в кофейные чашечки                                            
1356;                                              слегка охлажденные сливки взбить в пышную крепкую пену  отдельно взбить яичные желтки с малиновым сиропом  когда желтки увеличатся в объеме примерно вдвое  добавить холодный чай и  кубиков льда и снова взбить  чтобы смесь хорошо вспенилась  разлить по бокалам  положив сверху взбитые сливки  по желанию украсить ягодами малины                                            
1357;                                              срезать небольшую полоску апельсиновой цедры в виде спирали  палочку корицы залить   л кипятка и настаивать  мин   можно подогревать на небольшом огне  если посуда плохо сохраняет тепло   добавить в горячую воду чай и цедру  довести до кипения  но не кипятить    настаивать в течение  мин  подсластить по вкусу                                            
1358;                                              заварить чай  крепость  по вкусу   прямо в чашках размять ложкой ягоды клюквы  добавив сахар или мед  залить горячим чаем  размешать  в каждую чашку положить листик свежей мяты                                            
1359;                                                вскипятить воду  всыпать в стакан чай  залить кипятком  накрыть  дать настояться  мин  когда чай заварится  процедить его через мелкое сито     яблоко и лимон вымыть  яблоко разрезать пополам  удалить сердцевину  тонким острым ножом сделать на кожуре лимона узкие продольные бороздки  разрезать яблоко на дольки  а лимон  на тонкие кружки     в кастрюлю с толстым дном влить красное вино     добавить чай  сахар  яблоко  лимон и смесь пряностей для глинтвейна  поставить на огонь  сильно нагреть  но ни в коем случае не кипятить  сразу же разлить по кружкам или высоким стаканам                                            
1360;                                              плоды боярышника перебрать  тщательно промыть  положить в кастрюлю и залить  л воды  поставить на огонь  довести до кипения и варить без крышки  мин  воду слить  а боярышник небольшими порциями протереть через сито в миску                                                                                          в отдельной посуде вскипятить  л воды  остудить до комнатной температуры  развести пюре из боярышника кипяченой водой и дать отстояться  после чего процедить через марлю  добавить мед и сок лимона  размешать                                            
1361; приготовить арбузный сок   вынуть из арбуза мякоть  нарезать ее кусочками произвольного размера  небольшими порциями протереть через мелкое сито  чтобы мякоть протиралась быстрее  можно заранее вынуть все косточки  полученный сок слить в кувшин     влить арбузный сок в охлажденную газированную воду в пропорции один к одному         этот напиток прекрасно подойдет для детского праздника   
1362;                                              яблоки вымыть  разрезать на  части  удалить сердцевину  пропустить через мясорубку  добавить  кг сахара и изюм  перемешать                                                                                           переложить смесь в стеклянную бутыль  надеть на горлышко бутылки тонкую резиновую перчатку  плотно обернув низ перчатки полотняным бинтом                                                                                           через  недели процедить вино через  слоя влажной марли в другую емкость  оставшуюся мезгу отжать  добавить  стакан сахара  вновь закупорить и оставить еще на  неделю  вновь процедить через влажную марлю  закрепить вино водкой из расчета  ст  л  водки на  л вина  разлить вино по бутылкам  хранить в темном прохладном месте                                            
1363;                                              заварить чай с  мл кипятка  дать настояться  мин  тем временем снять цедру с лайма в виде спирали  а из самого фрукта выдавить сок  смешать процеженный чай  сок лайма  херес и сахарную пудру  добавить цедру и варить на слабом огне  мин  дать смеси остыть  можно дополнительно охладить в холодильнике    киви очистить  нарезать ломтиками  личи очистить  разрезать пополам  вынув косточки  дыню очистить от кожуры  нарезать дольками  крупные виноградины также разрезать пополам  фрукты разложить группами на большом блюде  чередуя белые фрукты  личи и дыню  с зелеными  киви и виноградом   и полить охлажденной чайной заправкой                                            
1364;                                                бокалы заранее поставить в холодильник  из лимонов выжать сок  процедить его через мелкое сито  замочить в соке желатин  когда он набухнет  переложить его в металлическую миску  поместить в сотейник с кипящей водой и держать на медленном огне  постоянно помешивая  пока желатин полностью не растворится  добавить сахар  как следует размешать      остудить желатиновую смесь до комнатной температуры  влить шампанское  перемешать и поставить в морозильную камеру на  ч      когда сорбе застынет  вынуть его из холодильника  взбить в блендере и вновь поставить на  ч в морозильную камеру      сорбе из шампанского замерзает в виде крошечных кристаллов льда  поэтому оно и в замерзшем виде легко взбивается в блендере      взбить миксером яичный белок в густую пену  вынуть сорбе из холодильника  добавить взбитый белок и мадеру  перемешать  достать бокалы из холодильника  разложить в них сорбе и сразу подать на стол  украсив лимонной цедрой и листиками мелиссы   для подачи этого коктейля используйте специальные широкие бокалы для шампанского или десертные креманки                                            
1365;                                              подготовить для коктейля бокалы  маргарита   для этого на тарелку насыпать немного сахарного песка  верхний ободок бокала опустить сначала в воду  а затем в сахар  поставить бокалы в холодильник  налить в сотейник  мл воды  всыпать сахар  поставить на медленный огонь и довести до кипения  постоянно помешивая  снять сироп с огня и остудить до комнатной температуры                                                                                              клубнику вымыть  удалить плодоножки и взбить в блендере в пюре  протереть клубничное пюре через сито  чтобы удалить косточки  добавить охлажденный сахарный сироп  сок лайма  текилу и  куантро                                                                                               приготовить дробленый лед  для этого кусочки льда положить между двумя полотняными полотенцами и раздробить их как можно мельче с помощью молотка для отбивания мяса или скалки  добавить лед к остальным ингредиентам и взбить в блендере до состояния замороженного пюре                                                                                           быстро разложить по охлажденным бокалам и подать к столу  украсив клубникой                                            
1366;                                              банан очистить от кожуры  разрезать на кусочки произвольной величины  положить в чашу блендера  добавить апельсиновый сок и взбить на максимальной скорости в пышную массу  перелить апельсиново банановую смесь в сотейник  добавить коньяк и корицу  тщательно взбить венчиком  поставить на средний огонь и нагреть  но не доводить до кипения  лайм вымыть и нарезать тонкими полукружьями  яблоко вымыть  разрезать на  части  удалить сердцевину  нарезать яблоко тонкими дольками  пунш разлить по бокалам  украсить кусочками лайма и яблока                                            
1367;                                              в сотейнике тщательно смешать мед с желтками  поставить на средний огонь и  постоянно взбивая венчиком  влить пиво  не прекращая взбивать  нагреть смесь  но не доводить до кипения     имбирь очистить и очень мелко нарубить  всыпать его в пунш за  мин  до того  как снять сотейник с огня   разлить пунш по бокалам                                              
1368;                                              сушеные яблоки перебрать  промыть и сложить в миску или кастрюлю  вскипятить   л воды  залить яблоки крутым кипятком  накрыть крышкой и оставить на  ч                                                                                          процедить взвар через марлю или мелкое сито  добавить мед  размешать до полного растворения                                            
1369;                                              лимоны бросить в кастрюлю с кипятком на  мин  вынуть и тщательно вытереть жестким полотенцем                                                                                            с лимонов тонко срезать цедру  без белой части  и залить ее  л кипящей воды  всыпать сахар  настаивать  ч                                                                                            из лимонов выжать сок вместе с мякотью  добавить в настой  настаивать еще  ч в холодильнике  процедить и подавать                                            
1370;                                              хлеб нарезать на куски  обжарить  залить кипятком  настаивать  мин  затем добавить сусло  кедрач  сок лимона  сахар                                                                                           измельчить в блендере до однородной массы и заморозить в форме или машине для приготовления мороженого  выложить в креманку три шарика мороженого  украсить взбитыми сливками  клубникой  мятой  нитями карамели и кедровыми орешками    
1371;                                              заварить примерно  г довольно крепкого чая  добавить в заварку корицу  звездочки гвоздики  коричневый сахар  наливать в стаканы  часть рома  примерно  г  и  части заваренного таким образом чая    положить в каждый стакан по дольке лимона                                            
1372;                                                мяту вымыть  обсушить бумажными салфетками и нарезать вместе со стеблем  влить в чашу блендера  мл минеральной воды  положить мяту и измельчить  чтобы получившееся пюре стало более нежным  протереть его через сито       лайм вымыть  разрезать пополам  из одной половины выжать сок и добавить в мятное пюре  вторую половину лайма нарезать тонкими кружками  для украшения  разложить пюре по бокалам  влить оставшуюся минеральную воду  перемешать  украсить бокалы дольками лайма и листиками мяты     для приготовления этого напитка можно использовать газированную и негазированную минеральную или ключевую воду                                            
1373;                                              взбить слегка охлажденные сливки в пышную пену  в каждую чашку объемом не менее  мл налить по  мл каждого вида ликера    приготовить эспрессо  кофе из кофеварки наливать непосредственно в чашку с ликерами   если нет эспрессо машины  кофе должен быть очень крепким   мл готового напитка из  г молотого кофе из расчета на  порцию  и горячим  сверху положить шарик взбитых сливок                                            
1374;                                              шоколад  желательно не очень сладкий  разломать на кусочки и растопить на водяной бане  добавить к растопленному шоколаду корицу и свежезаваренный кофе  пока напиток остывает  взбить сливки и наполнить льдом высокие прозрачные стаканы  налить шоколадный кофе в стаканы со льдом и положить сверху взбитые сливки                                           
1375;                                              кофе  сливки и коньяк смешать и взбить в миксере  банан очистить  разрезать на куски и каждый кусочек обвалять с одной стороны в кофе  смолотом очень мелко  до пылеобразного состояния  в широкую чашку или бокал положить лед  налить кофейную смесь из миксера  добавить ломтики банана  кофейная обсыпка должна быть сверху                                            
1376;                                              растворимый кофе  поломанный на мелкие кусочки шоколад  сахар положить в посуду  которую можно ставить на огонь  залить горячей кипяченой водой  но не кипятком   и размешать до полного их растворения  добавить кагор и коньяк  подогреть смесь до с и разлить в стаканы                                            
1377;                                              взбить сливки в пышную пену  подсластив по вкусу сахарной пудрой  на деревянные шпажки поочередно нанизать ломтики ананаса и манго      в подогретые бокалы налить ананасовый ликер  в безалкогольном варианте  ананасовый сироп   добавить горячий крепкий кофе  сверху положить взбитые сливки и воткнуть шпажки с тропическими фруктами                                                
1378;                                                кофе очень мелко смолоть  воду довести до кипения  всыпать кофе  размешать  как только образовавшаяся на поверхности пена начнет подниматься  снять с огня                                                                                              добавить в кофе щепотку соли  мелкое сито накрыть плотной бумажной салфеткой  можно также использовать специальный фильтр для кофеварки   профильтровать кофе                                                                                              из грейпфрута выжать сок  смешать его с медом и добавить в кофе  пить маленькими чашечками    
1379;                                              сварить крепкий кофе  кофе очень мелко смолоть  воду довести до кипения  всыпать кофе  размешать  как только образовавшаяся на поверхности пена начнет подниматься  снять с огня   мелкое сито накрыть плотной бумажной салфеткой  можно также использовать специальный фильтр для кофеварки   профильтровать кофе                                                                                              вино подогреть на среднем огне  не доводя до кипения  добавить подогретое вино и коньяк в кофе                                                                                              апельсин тщательно вымыть  обсушить  кусочки сахара потереть об апельсиновую корку  сахар должен впитать цитрусовый аромат  разлить кофе по чашкам  добавить в напиток сахар    
1380;                                              мяту растереть с сахаром  добавить выжатый сок  лаймов и цедру  лайма  влить водку  добавить лед и взбить в шейкере                                            
1381;                                                взбить яичный желток с сахарной пудрой до образования пены  из апельсина выжать сок     перелить смесь желтка и сахарной пудры в шейкер или миксер  добавить сок апельсина  ликер и несколько кубиков льда  хорошо взбить     через ситечко процедить напиток в бокал  осторожно  по краю бокала влить шампанское  можно добавить еще немного льда                                            
1382;                                                гвоздику и корицу опустить на  сек  в кипящую воду  переложить в вино и оставить на  ч  затем удалить пряности из бокала   можно использовать по  ч  л  молотой гвоздики и корицы  предварительно завязав их в полотняный мешочек     взбить в миксере вино  ликер  яйцо и несколько кубиков льда  перелить в бокал с вином  добавить мускатный орех                                            
1383;                                              мякоть ананаса поместить в блендер  измельчить до состояния пюре  переложить в контейнер с крышкой  чашу блендера вымыть  банан очистить  поместить в блендер  добавить кокосовое молоко  размолоть до однородности  также поместить в контейнер с крышкой      в высокий стакан выложить  ст  л  мякоти ананаса  влить немного воды  перемешать  добавить смесь банана и кокосового молока  слегка размешать                                              
1384;                                              клубнику и киви по отдельности размять в блендере до пюреобразного состояния  добавить в каждую порцию по  г йогурта   ст  л  меда   кубика льда и размешивать примерно  мин    разлить ласси в высокие бокалы и сразу подавать                                            
1385;                                              сварить крепкий кофе  остудить и процедить через мелкое сито или  слоя марли  перелить в чашу блендера  добавить мороженое и сахар  взбить до образования пышной пены                                                                                             разлить напиток по бокалам  дольку лимона прижать к лезвию ножа  помещенного над бокалом  и с силой надавить так  чтобы сок стекал в бокал каплями  таким же образом выдавить сок во второй бокал   подать напиток к столу                                            
1386;                                              налейте в бокал   г   и разбавьте его охлажденной водой в соотношении один к пяти  перемешайте  при желании добавьте несколько кусочков льда                                            
1387;                                              у ягод удалить плодоножки  сложить клубнику в широкую посуду  несколько раз промыть  выложить на бумажные салфетки и дать обсохнуть  измельчить ягоды в блендере или протереть через сито вместе с сахаром  переложить в большую емкость  желательно с широким горлышком  влить горячую кипяченую воду и оставить в теплом месте                                                                                           через  дней снять с забродившей клубники пену  жидкость процедить через мелкое сито или бумажные фильтры                                                                                           в процеженное вино влить водку  взболтать  разлить по чистым бутылкам и поставить в холодное место  через  дня вино будет готово к употреблению                                            
1388;                                              в блендере смолоть в пюре клубнику с медом и льдом  добавить грейпфрутовый сок  заполнить стаканы на три четверти  добавить минеральную воду и подать                                            
1389;                                              ревень очистить  нарезать кусочками толщиной  см  вскипятить полстакана воды с сахаром  добавить ревень  готовить  мин   затем снять с огня и дать остыть  откинуть ревень на дуршлаг    поместить ревень и все оставшиеся ингредиенты  кроме одной ягоды ежевики  в чашу блендера  размолоть до однородности  переложить в высокий стакан  украсить ежевикой                                            
1390;                                              ревень очистить  нарезать кусочками толщиной  см  сахарную пудру всыпать в сковороду и прогреть на слабом огне  пока она слегка не растворится  влить вино  добавить ревень  встряхнуть сковороду  чтобы ревень перемешался с вином и сахаром                                                                                          добавить ванильный сахар и готовить  мин  переложить ревень шумовкой в глубокую сервировочную тарелку  широкий бокал или креманку  оставшуюся жидкость уваривать в течение  мин                                                                                           полученным соусом полить ревень  при подаче украсить зеленью мяты                                             
1391;                                              сливы выложить в кастрюлю  влить вино  всыпать сахар  добавить бадьян  корицу  ваниль  мускатный орех и гвоздику  готовить  мин  на сильном огне  остудить  для подачи разложить компот по вазочкам или бокалам  сверху положить шарик мороженого  украсить засахаренной апельсиновой цедрой  можно подать с миндальным печеньем                                            
1392;                                              имбирь очистить  нарезать небольшими кусочками  залить кипящей водой и варить на среднем огне  мин  отвар снять с огня и процедить                                                                                            финики вымыть  косточки удалить  положить финики в имбирный отвар  готовить  мин  финики вынуть шумовкой                                                                                            не снимая отвар с огня  добавить мед и лимон  варить еще  мин  снять с огня  остудить и разлить по стаканам  отдельно подать вываренные в имбирном отваре финики                                            
1393;                                              айву очистить  разрезать каждый плод на  части  удалить сердцевину с семенами  каждую дольку порезать поперек на тонкие ломтики  выложить айву в эмалированную кастрюлю  добавить выжатый сок и цедру лимонов  влить в кастрюлю с айвой чай  добавить сахар  накрыть крышкой и оставить в холодном месте на  ч    перед подачей перелить содержимое кастрюли в крюшонницу  добавить шампанское и  если необходимо  сахар по вкусу                                            
1394;                                              с апельсина снять теркой цедру  из мякоти выжать сок  поместить цедру в кувшин  залить крутым кипятком  накрыть и дать постоять  мин  процедить и еще раз довести до кипения                                                                                          заварочный чайник обдать кипятком  положить чай и залить кипящим апельсиновым настоем  накрыть и дать настояться  мин  добавить по вкусу апельсиновый сок и сахар                                            
1395;                                              яблоко вымыть  нарезать небольшими кусками  разложить по чашкам и присыпать сахаром                                                                                            заварить чай в заварочном чайнике  наполнить чашки  накрыть их блюдцами и дать постоять  мин                                             
1396;                                              слегка охлажденные сливки взбить с сахарной пудрой  в бокалы налить по  мл ликера и рома  свежесваренный кофе остудить  влить в бокалы с ликером и ромом  сверху положить сладкие взбитые сливки и посыпать мускатным орехом                                            
1397;                                              имбирь залить стаканом холодной воды  довести до кипения  снять с огня  процедить  влить имбирный настой в блендер  добавить персик  взбить  добавить кокосовое молоко  ликер и ром  перемешать  сразу же подать                                            
1398;                                              водку охладить в морозилке  томатный сок смешать с соусом табаско  черным перцем и солью при помощи барменской ложки с длинной ручкой  добавить водку и снова перемешать   если есть шейкер   взбить  все ингредиенты со льдом                                                                                             разлить водку с соком в бокалы  в каждый бокал вложить стебель сельдерея                                              
1399;                                              влить в миску томатный сок и кефир  перемешать до однородного состояния                                                                                          добавить смесь соли и перца  разлить напиток по стаканам                                            
